Lattitude,Longitude,Depth,Month,Year,mag(dec),Magnitude
54.66,162.88,33,12,1997,6.2,6
53.69,161.91,33,12,1997,8.5,9
-14.4,167.29,33,12,1997,6.8,7
53.85,161.78,33,12,1997,8.1,8
-20.24,68.37,132.5,12,1997,2.3,2
3.93,75.79,177.5,12,1997,4.6,5
2.29,127.06,69.3,12,1997,8.9,9
71.25,8.33,10,12,1997,6.6,7
-41.4,87.44,10,12,1997,3.6,4
-59.57,26.19,33,12,1997,2.9,3
-3.08,136.11,33,12,1997,0.9,1
-15.57,173.17,33,12,1997,4.5,5
-6.04,149.87,33,12,1997,3.4,3
-62.88,163.19,10,12,1997,7.7,8
29.99,42.63,10,12,1997,0.3,0
16.11,98.85,10,12,1997,8.2,8
-35.5,105.92,10,12,1997,9.5,10
-5.87,147.17,103.2,12,1997,0.4,0
51.19,178.87,20,12,1997,9,9
36.39,70.77,207,12,1997,8.5,9
51.21,178.99,33,12,1997,5.7,6
-1.95,99.62,33,12,1997,5.7,6
13.84,88.74,182.1,12,1997,9,9
14.71,144.65,33,12,1997,8.8,9
-6,147.17,45.1,12,1997,9.5,10
53.42,152.76,613.8,12,1997,7.6,8
-5.5,147.87,179.3,12,1997,0.1,0
13.74,90.32,59.3,12,1997,7.6,8
14.9,119.92,33,12,1997,6.5,7
54.79,160.83,33,12,1997,7.4,7
-20.34,113.38,10,12,1997,7.3,7
14.15,92.28,10,12,1997,5.8,6
-22.34,179.69,588.4,12,1997,7.5,8
51.31,178.8,33,12,1997,9.9,10
-55.78,4.22,10,12,1997,0.4,0
-52.15,28.1,10,12,1997,1.9,2
25.38,96.61,33,12,1997,1.1,1
23.91,141.91,95.6,1,1998,0.6,1
-6.34,154.87,46.2,1,1998,4,4
-35.47,16.19,10,1,1998,8.6,9
54.22,164.18,10,1,1998,0.8,1
-22.3,170.91,100.6,1,1998,6.2,6
-14.53,166.77,33,1,1998,6.7,7
41.08,114.5,30.3,1,1998,7.2,7
-12.03,72.07,33,1,1998,7.7,8
14.37,91.47,33,1,1998,0.1,0
37.26,20.79,33,1,1998,8.1,8
-34.53,112.05,10,1,1998,8.1,8
-24.95,70.01,53.2,1,1998,5.3,5
-30.99,71.41,34.8,1,1998,8.3,8
-15.85,179.38,23.4,1,1998,4.1,4
-55.52,28.2,33,1,1998,1.6,2
-4.1,129.12,44.4,1,1998,4.3,4
-16.03,179.33,33,1,1998,1.4,1
-39.61,46.36,10,1,1998,2.5,3
-15.73,179.33,33,1,1998,9.2,9
-2.11,68.09,10,1,1998,10,10
-15.76,179.3,33,1,1998,0.1,0
-5.87,146.39,33,1,1998,0.8,1
45.86,152.33,72.4,1,1998,7.7,8
-39.84,45.88,10,1,1998,1.4,1
-0.65,20.11,10,1,1998,4.3,4
-5.23,146.31,159.3,1,1998,2.8,3
-44.97,79.49,10,1,1998,1.6,2
-35.13,110.86,10,1,1998,8.9,9
43.77,146.94,54.8,1,1998,7.3,7
-58.88,149.14,10,1,1998,5.6,6
-27.6,178.1,33,1,1998,3.2,3
52.38,168.64,33,1,1998,7.8,8
-15.32,176.3,33,1,1998,5.2,5
-54.78,119.31,10,1,1998,1.5,2
-36.07,100.97,10,1,1998,8.6,9
-22.04,176.84,159.9,1,1998,2,2
-47.51,165.19,33,1,1998,6.5,7
-20.77,179.18,642.8,1,1998,6.5,7
55.08,164.68,49,1,1998,5.1,5
-22.54,179.05,611,1,1998,8.1,8
-22.41,179.04,610.1,1,1998,8.9,9
21.69,145.47,37.3,1,1998,9.2,9
-23.91,70.21,42,1,1998,7.9,8
41.46,142.02,33,1,1998,7.3,7
-35.76,97.06,10,1,1998,9.5,10
15.88,96.3,33,2,1998,7.3,7
37.08,70.09,33,2,1998,2.2,2
-22.67,70.13,57.6,2,1998,4.9,5
-0.5,132.96,26.7,2,1998,8.2,8
24.79,141.75,525.9,2,1998,5.6,6
24.82,141.75,525.3,2,1998,8.7,9
-14.8,167.32,129.1,2,1998,1.5,2
-55.16,126.86,10,2,1998,0.1,0
51.55,149.64,678.9,2,1998,5.5,6
10.33,124.99,56.8,2,1998,9.3,9
-17.13,178.7,33,2,1998,3.8,4
-16.89,178.97,33,2,1998,3.6,4
36.36,71.11,218.9,2,1998,8.5,9
52.69,33.75,10,2,1998,8.1,8
52.72,33.68,10,2,1998,4.4,4
49.3,155.57,48.6,2,1998,1.6,2
-10.97,74.44,33,2,1998,1.1,1
-4.48,129.08,33,2,1998,0.9,1
-4.51,129.25,33,2,1998,1.3,1
36.48,71.09,235.6,2,1998,6,6
-11.55,166.21,66.2,2,1998,0.3,0
-56.9,147.5,10,2,1998,9.1,9
51.72,176.83,33,2,1998,1.6,2
53.94,35.22,10,2,1998,1.2,1
-14.42,167.36,184.9,2,1998,9.7,10
33.46,138.12,291.4,2,1998,5.1,5
-7.85,158.44,44.7,2,1998,4.3,4
-7.62,158.16,33,3,1998,8.9,9
14.38,91.47,62.8,3,1998,0.6,1
-11.3,165.86,33,3,1998,3.3,3
1.64,93.13,32,3,1998,1.7,2
20.59,122.14,157.5,3,1998,7.2,7
6.29,126.34,33,3,1998,1.8,2
-17.27,177.03,33,3,1998,6.4,6
14.37,92.9,33,3,1998,4,4
-42.01,88.35,10,3,1998,3.6,4
30.15,57.61,9,3,1998,5.3,5
-19.33,176.32,33,3,1998,7.3,7
11.56,141.83,44.8,3,1998,0.6,1
39.98,76.73,33,3,1998,5.4,5
-50.01,163.11,10,3,1998,2.2,2
-54.64,135.36,10,3,1998,2.5,3
79.89,1.86,10,3,1998,5.4,5
36.43,70.13,227.8,3,1998,9.2,9
-11.43,66.25,10,3,1998,1.9,2
36.32,141.08,41.8,3,1998,3.8,4
-62.88,149.53,10,3,1998,2.2,2
-63.61,147.94,10,3,1998,7.1,7
-63.56,147.86,10,3,1998,3.3,3
-24.34,66.99,197,3,1998,7.6,8
-3.24,140.61,10,3,1998,7.1,7
-58.73,25.38,33,3,1998,3.1,3
-22.92,172.3,33,3,1998,4.9,5
-0.24,17.93,10,3,1998,4.2,4
-17.55,179.09,537.2,3,1998,5.6,6
-17.66,179.03,530.1,3,1998,4,4
-15.96,167.94,178.8,3,1998,7.3,7
-62.63,147.09,10,3,1998,0.8,1
-0.54,99.26,55.7,4,1998,6.9,7
35.38,35.79,10,4,1998,2.8,3
-40.32,74.87,9,4,1998,9.6,10
-33.3,178.44,33,4,1998,9,9
-25.63,69.69,10,4,1998,3.2,3
-8.15,74.24,164.6,4,1998,4.6,5
14.28,91.62,67.7,4,1998,5.7,6
36.92,140.82,110.6,4,1998,1.6,2
-12.25,67.85,10,4,1998,7.8,8
-21.21,69.64,62.9,4,1998,9.1,9
32.46,59.98,33,4,1998,3.6,4
-1.32,15.65,10,4,1998,0.9,1
-33.55,179.54,46.1,4,1998,8.8,9
-23.64,176.11,33,4,1998,2.8,3
-23.73,176,33,4,1998,9.5,10
46.25,13.65,10,4,1998,5.3,5
-23.72,176.04,33,4,1998,2.6,3
-15.53,71.82,33,4,1998,3.3,3
-23.82,179.87,498.6,4,1998,4.5,5
58.5,164.45,33,4,1998,3.5,4
-63.47,147.67,10,4,1998,3,3
-17.86,173.19,33,4,1998,2.5,3
18.53,101.2,67.3,4,1998,7.9,8
-14.91,166.98,33,4,1998,1.9,2
-35.27,17.33,10,4,1998,0,0
-3,136.28,53,4,1998,4.3,4
-6.08,113.1,590.7,4,1998,6,6
-21.97,179.61,607.8,4,1998,2.6,3
36.14,21.94,33,4,1998,9.7,10
30.78,141.96,33,4,1998,4.3,4
1.14,28.49,10,5,1998,6.2,6
24.93,95.31,121.5,5,1998,0.7,1
34.87,138.98,34,5,1998,8.1,8
22.31,125.31,33,5,1998,9.5,10
18.72,120.94,33,5,1998,1.1,1
13.68,90.75,33,5,1998,0.5,1
8.52,102.92,10,5,1998,8.3,8
8.24,102.99,10,5,1998,1.7,2
-2.97,142.05,33.7,5,1998,6.5,7
-5.16,152.58,49.4,5,1998,6.6,7
13.87,91,33,5,1998,4.3,4
-5.78,153.8,62.5,5,1998,7.5,8
-5.15,151.71,61.4,5,1998,0.3,0
40.24,143.27,33,5,1998,8.4,8
40.25,143.25,33,5,1998,9.5,10
12.21,143.84,33,5,1998,7.4,7
14.18,144.88,154.1,5,1998,2.3,2
-22.23,179.52,586.1,5,1998,3.4,3
-21.79,176.64,174.1,5,1998,3.9,4
-16.94,173.85,33,5,1998,3.4,3
39.25,15.11,279.9,5,1998,1.4,1
-43.19,41.81,10,5,1998,4,4
0.21,119.58,33,5,1998,8.8,9
-43.4,41.39,10,5,1998,2.9,3
-17.73,65.43,24,5,1998,8.6,9
-17.99,65.14,33,5,1998,9.5,10
33.62,131.51,81,5,1998,5.8,6
8.14,123.73,657.8,5,1998,0.3,0
-6.51,104.91,52.9,5,1998,3.9,4
-50.46,139.49,10,5,1998,5.2,5
-5.85,149.7,33,5,1998,5.2,5
52.24,159.53,60.1,5,1998,7.7,8
52.15,159.64,47,5,1998,8.9,9
31.4,27.67,10,5,1998,3.8,4
37.39,78.84,33,5,1998,5,5
-2.23,99.48,33,5,1998,6,6
-2.19,99.63,33,5,1998,0.3,0
37.11,70.11,33,5,1998,9.6,10
39.03,143.44,33,5,1998,3.1,3
52.89,160.07,43.7,6,1998,1.9,2
33.94,136.09,398.5,6,1998,6.8,7
43.68,29.02,10,6,1998,4.8,5
-23.89,69.88,47.7,6,1998,7.8,8
-18.8,173.37,33,6,1998,8,8
-31.52,67.83,113.2,6,1998,6.4,6
15.96,93.78,86.6,6,1998,4.3,4
-18.87,173.31,33,6,1998,5.7,6
-24.8,179.83,502.4,6,1998,6.6,7
-5.72,147.89,139.5,6,1998,4.5,5
35.37,140.52,45.3,6,1998,8.7,9
-52.99,159.84,10,6,1998,10,10
-6.03,130.16,147.5,6,1998,2.1,2
-11.57,13.89,10,6,1998,0.2,0
-30.11,177.93,57.4,6,1998,6.9,7
28.04,129.39,63.2,6,1998,1.3,1
12.36,144.45,33,6,1998,4.7,5
10.55,76.35,35,6,1998,5.4,5
23.77,45.1,10,6,1998,5.8,6
-58.36,13.79,10,6,1998,4.6,5
-37.3,17.39,10,6,1998,2.8,3
17.73,61.57,44.7,6,1998,7.6,8
36.88,35.31,33,6,1998,7.8,8
-60.35,153.14,10,6,1998,3.3,3
-33.84,179.19,55.1,7,1998,5,5
32.58,140,112.7,7,1998,2,2
23.71,108.4,10,7,1998,0.2,0
38.65,28.63,10,7,1998,2.1,2
38.72,48.51,26,7,1998,8.7,9
-30.49,178.99,129.5,7,1998,0.3,0
60.53,153.22,144.8,7,1998,3.2,3
17.39,101.35,33,7,1998,8.1,8
-18.28,168.22,33,7,1998,9.2,9
16.95,100.29,33,7,1998,6.7,7
16.95,100.3,33,7,1998,4.2,4
12.05,143.24,10,7,1998,7.6,8
-11.04,166.16,110.2,7,1998,2.2,2
-18.3,168.21,33,7,1998,3.4,3
23.41,120.74,12.6,7,1998,8.1,8
-2.96,141.93,10,7,1998,2,2
-2.9,142.1,10,7,1998,2.4,2
-2.89,142.36,10,7,1998,9,9
-4.69,103.07,50.4,7,1998,9.8,10
-28.31,70.84,46.9,7,1998,8.2,8
-18.37,168.17,33,7,1998,0.1,0
-26.65,114.34,10,7,1998,5.7,6
-21.84,175.79,72.1,7,1998,2,2
30.13,88.17,33.2,7,1998,7,7
21.25,122.02,33,7,1998,7.1,7
-13.61,166.87,43.5,7,1998,9.4,9
-32.31,71.29,51.1,7,1998,5,5
-2.69,138.9,33,7,1998,1.7,2
-21.61,169.82,33,7,1998,3.5,4
-21.64,169.92,33,7,1998,3.7,4
-2.81,139.01,33,7,1998,1.4,1
39.57,77,68.7,8,1998,5.2,5
-27.3,148.86,10,8,1998,4.4,4
-56.68,147.43,10,8,1998,3.4,3
-52.91,22.03,10,8,1998,6.4,6
-0.59,80.39,33,8,1998,6.5,7
-54.67,135.52,10,8,1998,3.7,4
33.21,46.25,33,8,1998,9.7,10
-21.84,169.82,33,8,1998,1.4,1
-59.59,150.72,10,8,1998,8.9,9
7.32,94.31,33,8,1998,1.2,1
-58.79,24.88,33,8,1998,9.3,9
-11.43,166.22,57.6,8,1998,9.1,9
-63.61,147.49,10,8,1998,0.3,0
36.27,137.64,10,8,1998,0.2,0
45.85,149.12,116,8,1998,4.3,4
-58.01,148.05,10,8,1998,6.5,7
-6.18,147.75,55,8,1998,1.9,2
28.93,139.33,440.5,8,1998,7.2,7
51.62,175.25,33,8,1998,5.2,5
-3.06,142.04,20.3,8,1998,7.2,7
18.66,146.43,57,8,1998,6.7,7
14.7,120.05,70.1,8,1998,8.9,9
11.66,88.04,54.6,8,1998,7.7,8
30.08,88.11,33,8,1998,7.6,8
39.66,77.34,33,8,1998,2.1,2
-0.15,125.02,66.2,8,1998,2.5,3
-55.74,27.05,33,8,1998,7.2,7
17.09,148.13,33,8,1998,4.3,4
-23.93,66.91,219.5,8,1998,1.4,1
50.91,130.66,10,8,1998,9.7,10
53.67,161.87,33,8,1998,2.2,2
-17.56,174.77,219.8,9,1998,9.9,10
-58.21,26.53,151.7,9,1998,0.9,1
-16.76,173.6,33,9,1998,4.1,4
5.41,126.76,50,9,1998,7.4,7
-29.7,178.79,230.1,9,1998,0.7,1
39.72,140.76,38.1,9,1998,2.3,2
-29.45,71.72,27,9,1998,0.1,0
27.85,86.94,33,9,1998,6.3,6
-54.56,143.75,10,9,1998,0.8,1
-6.65,155.21,37.3,9,1998,0.2,0
-4.05,152.04,191.8,9,1998,1.1,1
-32.35,111.95,10,9,1998,6.6,7
-36.24,97.71,10,9,1998,2.3,2
-5.77,152.06,41.3,9,1998,7.3,7
13.26,144.01,141,9,1998,0.2,0
40.04,15.98,10,9,1998,2.9,3
-65.59,177.12,10,9,1998,1.9,2
-24.51,67.12,187.2,9,1998,4.3,4
-14.23,72.62,91,9,1998,8.6,9
-34.75,107.98,10,9,1998,4.9,5
51.62,173.15,33,9,1998,0.3,0
-5.62,151.64,83,9,1998,4.4,4
-6.58,154.87,87,9,1998,8.2,8
-38.29,93.62,10,9,1998,4.8,5
-21.39,174.71,100,9,1998,4.8,5
-35.63,179.84,52.9,9,1998,0.3,0
-35.59,179.96,75.5,9,1998,8.9,9
-7.77,106.95,67.4,9,1998,6.7,7
0.26,122.47,147.4,9,1998,9.2,9
-13.57,166.79,33,9,1998,2.4,2
11.82,143.15,9.2,9,1998,7.4,7
46.31,106.29,33,9,1998,7.4,7
-20.27,175.88,207.3,9,1998,4.1,4
-8.19,112.41,151.6,9,1998,8.7,9
3.84,126.41,30.1,9,1998,3.6,4
44.21,20.08,10,9,1998,2,2
-17.2,167.83,33,9,1998,4.8,5
-4.64,153.14,75.1,9,1998,4.7,5
13.74,45.57,10,10,1998,0.3,0
14.37,53.77,10,10,1998,1.6,2
-56.63,25.5,33,10,1998,2.6,3
-56.62,25.35,33,10,1998,8.2,8
-56.65,25.29,33,10,1998,5.2,5
28.51,127.62,226.6,10,1998,1.6,2
-56.71,25.57,33,10,1998,7,7
-56.61,25.45,33,10,1998,1.6,2
-8.46,76.38,33,10,1998,7.2,7
-5.88,151.63,33,10,1998,9.7,10
-16.12,71.4,136.2,10,1998,7.3,7
-9.11,109.56,10,10,1998,5.2,5
-15.39,173.39,33,10,1998,8.3,8
11.32,86.45,68.7,10,1998,2.3,2
-33.52,72.08,33,10,1998,6.6,7
-0.38,119.86,33,10,1998,2.1,2
-0.4,119.84,33,10,1998,9.2,9
-21.04,179.11,623.9,10,1998,9.5,10
-56.91,142.62,10,10,1998,2.6,3
-56.27,143.19,10,10,1998,0.6,1
40.03,143.3,33,10,1998,1.9,2
-5.92,151.04,33,10,1998,2.3,2
53.64,163.15,33,10,1998,4.6,5
19.29,145.34,152.3,10,1998,7,7
-17.28,167.76,33,10,1998,3.6,4
-17.72,175.22,260.6,10,1998,8,8
-3.55,123.16,33,10,1998,4.9,5
33.49,141.4,33,10,1998,2.6,3
2.92,128.62,60.7,10,1998,2.7,3
0.84,125.97,33,10,1998,2.6,3
-6.22,98.8,33,10,1998,2.5,3
53.05,157.86,153.1,10,1998,6.6,7
-19.25,177.79,33,11,1998,5.8,6
23.64,108.79,10,11,1998,7.9,8
12.87,125.04,33,11,1998,1.2,1
-15.61,177.99,33,11,1998,8.7,9
-44.43,79.11,10,11,1998,8.3,8
-30.39,177.61,33,11,1998,4.2,4
-7.26,127.08,263.2,11,1998,5.7,6
-9.14,121.42,33,11,1998,6.4,6
56.73,152.07,33,11,1998,2,2
-6.95,129.02,33,11,1998,8.7,9
-6.92,128.95,33,11,1998,7,7
-7.02,128.66,33,11,1998,6,6
-34.56,179.79,33,11,1998,2.9,3
1.08,85.28,33,11,1998,9.8,10
-14.95,167.37,115.1,11,1998,6.2,6
-21.59,176.5,149.1,11,1998,7.1,7
-4.08,104.18,10,11,1998,5.1,5
-60.28,47.48,10,11,1998,0.1,0
-26.83,113.29,10,11,1998,6.8,7
7.67,82.78,16.7,11,1998,3.3,3
-3.32,130.77,33,11,1998,2.4,2
27.31,101.03,33,11,1998,9.6,10
5.17,126.14,88.5,11,1998,10,10
22.61,125.78,10,11,1998,8.7,9
1.68,126.54,33,11,1998,6,6
-23.72,70.51,33,11,1998,1.1,1
-16,172.7,33,11,1998,8,8
-16.52,174.75,223.2,11,1998,3.8,4
-7.86,158.62,47.9,11,1998,3.9,4
-29.24,177.12,33,11,1998,3.3,3
-32.14,69.33,126.7,11,1998,3.8,4
-28.98,177.03,33,11,1998,1.4,1
-15.36,172.96,33,11,1998,3.6,4
-2.07,124.89,33,11,1998,9.3,9
-1.91,124.71,33,11,1998,1.6,2
-5.88,151.26,33,11,1998,6.3,6
-33.46,109.35,10,12,1998,3.3,3
-9.14,67.46,10,12,1998,4.1,4
52.12,169.41,33,12,1998,2.4,2
1.25,126.2,33,12,1998,1.4,1
-8.34,121.45,33,12,1998,9.9,10
-7.95,71.42,649.4,12,1998,6.4,6
36.51,71.02,222.5,12,1998,6.6,7
-16.6,172.76,33,12,1998,7.6,8
13.35,44.85,10,12,1998,5.9,6
30.92,137.65,463.7,12,1998,0.4,0
-38.21,71.03,138.4,12,1998,3.6,4
-15.06,167.31,139.9,12,1998,1.7,2
31.29,131.29,41.6,12,1998,0.5,1
1.18,126.26,33,12,1998,6.9,7
1.12,126.18,33,12,1998,0.1,0
16.96,85.8,33,12,1998,0.9,1
-25.16,179.63,518.4,12,1998,2.4,2
-33.05,179.32,78.2,12,1998,1.6,2
-40.75,74.85,10,12,1998,6.3,6
-56.48,27.37,109.8,12,1998,3.6,4
-1.36,123.64,33,12,1998,7.1,7
-21.63,176.38,144.3,12,1998,8.4,8
20.78,74.67,10,12,1998,1.3,1
-17.11,177.08,33,12,1998,0.9,1
-15.92,168.09,226,1,1999,5.9,6
7.33,78.07,33,1,1999,3.2,3
-18.5,174.07,33,1,1999,7.9,8
51.48,176.92,33,1,1999,3.5,4
44.39,147.31,119.2,1,1999,4.9,5
52.17,159.63,33,1,1999,5.4,5
26.74,140.17,440.6,1,1999,10,10
-5.42,151.68,42.6,1,1999,3.8,4
-20.6,169.76,125.4,1,1999,9.4,9
56.23,147.43,21,1,1999,5.6,6
13.23,145.53,33,1,1999,4.3,4
-22.03,170.05,53,1,1999,9.1,9
-22.27,170.35,33,1,1999,7.6,8
-4.6,153.24,114.1,1,1999,4.8,5
38.65,142.9,33,1,1999,7.5,8
30.62,131.09,33,1,1999,7.9,8
-21.13,174.66,33,1,1999,3.6,4
-26.46,74.48,10,1,1999,8.2,8
-18.03,178.45,640,1,1999,2.4,2
4.46,75.72,17,1,1999,1.3,1
4.37,75.68,10,1,1999,0.9,1
2.36,126.7,33,1,1999,3.1,3
-20.52,174.21,41.3,1,1999,8.7,9
-22.31,179.02,436.9,1,1999,4.3,4
-5.32,146.76,230,1,1999,3.5,4
6.71,82.68,10,1,1999,4.2,4
52.89,169.12,67.2,1,1999,2.7,3
-4.58,153.66,101,1,1999,9.1,9
-15.86,179.75,33,1,1999,0.9,1
-18.73,169.25,236.7,1,1999,6.1,6
41.67,88.46,23.3,1,1999,6.2,6
43.16,46.84,33,1,1999,4.3,4
43.46,146.96,33,1,1999,4.5,5
85.73,84.44,10,2,1999,5,5
85.57,87.14,10,2,1999,2.6,3
-20.31,174.37,33,2,1999,9.4,9
-6.19,104.22,33,2,1999,6.7,7
-8.61,149.28,98.3,2,1999,1.9,2
11.39,139.02,33,2,1999,3.5,4
4.03,95.28,55.5,2,1999,4.3,4
-12.62,166.97,213,2,1999,2.1,2
47.51,147.16,407.4,2,1999,8.2,8
19.2,121.27,33,2,1999,3.2,3
-12.85,166.7,90.1,2,1999,4.6,5
-7.91,147.73,70.2,2,1999,9.7,10
34.26,69.36,33,2,1999,1.4,1
-6.98,150.4,33,2,1999,9.9,10
44.47,149.68,33,2,1999,9.6,10
-3.56,144.83,10,2,1999,9,9
-15.51,168,10,2,1999,2.3,2
4.93,95.85,33,2,1999,3.3,3
-2.01,133.48,33,2,1999,4.1,4
-21.14,70.04,33,2,1999,1.5,2
-5.92,147.4,101.6,2,1999,4.2,4
35.51,141.82,33,2,1999,4.8,5
-6.19,154.43,33,2,1999,1.5,2
-21.45,169.68,33,2,1999,0.7,1
24.12,122.65,42.7,2,1999,4.1,4
0.2,119.54,33,2,1999,6.5,7
-20.8,174.07,36.1,2,1999,4.5,5
18.05,146.52,33,2,1999,0.6,1
0.23,119.48,33,2,1999,4.2,4
51.6,104.86,10,2,1999,4.5,5
-63.5,169.43,10,2,1999,6.4,6
-49.24,7.92,10,2,1999,2.7,3
-2.98,126.53,33,3,1999,5.9,6
85.69,86.03,10,3,1999,8.1,8
35.59,141.75,33,3,1999,0.4,0
-27.61,176.49,33,3,1999,2.4,2
-22.72,68.5,110.8,3,1999,4.9,5
28.34,57.19,33,3,1999,8.5,9
28.32,57.15,33,3,1999,9.4,9
85.74,84.91,10,3,1999,9.5,10
5.4,121.94,33,3,1999,3.2,3
-20.42,68.9,110.9,3,1999,0.6,1
-34.67,69.6,10,3,1999,7.4,7
5.26,122.17,33,3,1999,7.4,7
-21.73,179.47,602.7,3,1999,5.3,5
-15.77,179.53,33,3,1999,3.2,3
52.13,159.48,49.6,3,1999,2.3,2
52.13,159.53,54.7,3,1999,0.9,1
52.06,159.52,56.6,3,1999,8.9,9
-20,177.77,587,3,1999,2,2
12.03,143.65,33,3,1999,4.9,5
41.89,82.69,10,3,1999,9.7,10
2.68,125.67,114.2,3,1999,2.1,2
-0.03,124.31,88.5,3,1999,8.4,8
41.1,142.97,41.3,3,1999,3.9,4
51.59,177.67,33,3,1999,7.5,8
5.65,126.64,33,3,1999,2.3,2
55.9,110.21,10,3,1999,3.4,3
55.94,110.27,10,3,1999,7.5,8
-7.12,128.66,33,3,1999,5.3,5
-20.91,178.73,574.7,3,1999,0.8,1
29.57,128.33,33,3,1999,4.1,4
-7.03,117.09,621.4,3,1999,8.7,9
-9.68,112.79,33,3,1999,3.5,4
-40.05,71.75,33,3,1999,8.6,9
-3.86,131.43,25,3,1999,7.9,8
-56.8,141.05,10,3,1999,6,6
30.51,79.4,15,3,1999,8,8
85.64,86.26,10,3,1999,6,6
-10.69,161.34,33,3,1999,5,5
-4,87.28,10,3,1999,4.3,4
10.7,70.42,10,3,1999,0.5,1
5.83,82.62,10,3,1999,6.1,6
-4.36,152.71,33,4,1999,2,2
-19.9,168.19,10,4,1999,5.4,5
-57.68,27.08,150,4,1999,7.3,7
-16.66,72.66,87.2,4,1999,4.8,5
13.17,87.63,38.4,4,1999,7.2,7
-5.59,149.57,150,4,1999,2.5,3
24.91,93.68,66.4,4,1999,7.7,8
24.45,46.37,10,4,1999,7.8,8
-6.53,147.01,33,4,1999,4.1,4
-6.42,146.95,33,4,1999,6,6
-0.16,122.91,91.8,4,1999,1.6,2
43.61,130.35,565.7,4,1999,7.1,7
-42.06,84.27,10,4,1999,1.3,1
-26.35,178.22,621.2,4,1999,0.9,1
-6,148.5,58.3,4,1999,5.7,6
-20.04,168.58,42.8,4,1999,4.5,5
-21.42,176.46,164.2,4,1999,2.3,2
-6.35,146.98,31.9,4,1999,0.6,1
19.25,155.49,10.9,4,1999,3.7,4
19.25,155.49,10.9,4,1999,3.2,3
-26.9,176.38,33,4,1999,3.8,4
-20.46,168.81,33,4,1999,8.8,9
-31.89,179.04,95.7,4,1999,0.1,0
-29.68,178.47,237.1,4,1999,7.8,8
-27.95,26.64,5,4,1999,7.5,8
13.12,145.14,52.5,4,1999,8,8
-1.65,77.78,172.6,4,1999,4.3,4
28.87,131.15,33,4,1999,9.5,10
-35.78,102.9,10,4,1999,5.2,5
-31.65,71.68,52.4,4,1999,2.1,2
56.79,34.27,10,5,1999,5.2,5
59.29,151.52,70.9,5,1999,1.2,1
14.36,94.67,33,5,1999,5,5
-34.02,178.97,33,5,1999,6.8,7
29.5,51.88,33,5,1999,3.4,3
-7.49,31.68,10,5,1999,2.1,2
56.42,152.94,20,5,1999,3.8,4
45.45,151.63,62.7,5,1999,3.1,3
-21.49,173.44,33,5,1999,9.6,10
14.21,91.95,39.2,5,1999,6,6
-42.46,83.83,10,5,1999,3.1,3
-11.66,166.29,83.1,5,1999,6.6,7
-5.16,150.88,138,5,1999,6.5,7
-36.1,110.64,10,5,1999,4.6,5
-36.37,110.59,10,5,1999,2.5,3
-36.31,110.4,10,5,1999,0.4,0
43.03,143.84,102.7,5,1999,2,2
-0.42,121.44,34.7,5,1999,8.7,9
-3.07,129.69,33,5,1999,6.8,7
37.53,118.82,2.93,5,1999,2.5,3
-4.75,152.49,73.7,5,1999,1.7,2
-2.64,138.22,59.2,5,1999,4.8,5
-5.2,152.73,69.4,5,1999,7.7,8
-5.17,152.88,27,5,1999,1.3,1
-5.04,152.54,81.1,5,1999,0.4,0
-5.65,148.53,127.3,5,1999,5.2,5
-5.03,152.76,33,5,1999,7.4,7
-38.67,175.26,282.5,5,1999,8.1,8
5.63,123.86,33,5,1999,9.7,10
85.63,86.15,10,5,1999,9.3,9
-60.79,24.95,40.8,5,1999,9.2,9
-20.73,169.88,33,5,1999,4.4,4
-5.6,152.62,33,5,1999,7.6,8
-19.08,169.44,242.6,5,1999,9.9,10
3.69,90.14,33,5,1999,2.4,2
-27.93,66.93,169.3,5,1999,1.6,2
34.48,32.13,10,5,1999,6.4,6
58.65,137.18,10,5,1999,3.3,3
0.05,123.48,161,6,1999,8.9,9
53.86,164.06,33,6,1999,8.5,9
13.9,90.77,33,6,1999,4.8,5
8.59,125.85,33,6,1999,3.7,4
73.02,5.19,10,6,1999,8,8
73.08,5.45,10,6,1999,8.2,8
15.04,60.42,54.6,6,1999,9.9,10
-19.28,173.56,33,6,1999,4.8,5
8.59,125.87,33,6,1999,8.7,9
-53.04,46.84,10,6,1999,4.5,5
18.39,97.44,70,6,1999,7.6,8
-17.04,173.36,75.3,6,1999,1.6,2
-14.97,175.85,33,6,1999,5,5
5.51,126.64,33,6,1999,4.3,4
-5.41,146.88,208.5,6,1999,6,6
8.23,141.3,33,6,1999,4,4
36.39,70.71,230.2,6,1999,7.9,8
18.32,101.54,68.7,6,1999,2.2,2
-4.51,133.95,33,6,1999,4,4
-56.27,27.64,95.9,6,1999,7.7,8
19.28,145.58,103,6,1999,7.8,8
3.8,126.35,33,6,1999,1.6,2
30.1,69.44,33,6,1999,3.2,3
-17.96,178.19,590.4,6,1999,2.9,3
-9.47,147.85,33,6,1999,7.1,7
36.62,71.35,189.3,6,1999,7.2,7
70.39,15.15,10,7,1999,3.5,4
70.28,15.35,10,7,1999,6.5,7
49.37,129.2,10,7,1999,9.8,10
47.08,123.46,40.6,7,1999,2.5,3
47.07,123.46,40.01,7,1999,5.6,6
56.08,164.64,33,7,1999,8.6,9
26.32,140.48,430.6,7,1999,3.7,4
49.23,155.56,33,7,1999,4.2,4
